epoch,split,bin,mae_s,rmse_s,acc_at_tau_pct,tau_s,n
22,val,2,100.11403984074846,205.60023912091353,82.67216914591712,120.0,180767
23,val,0,30.02825909465826,93.86493513478555,75.93955200815516,30.0,184423
23,val,1,49.207749530356544,77.23172117047896,72.82574101971102,60.0,188524
23,val,2,101.02076983888013,200.3397728048377,81.71900844733828,120.0,180767
24,val,0,29.1174088612005,93.16897882777826,76.87761287908775,30.0,184423
24,val,1,47.146600629418785,75.54031814325079,74.97613036006025,60.0,188524
24,val,2,99.88806566634726,200.14516055586142,82.12394961469738,120.0,180767
25,val,0,28.81780917975078,92.86174379243164,77.8845371781177,30.0,184423
25,val,1,44.881058175676465,72.37286060652352,77.21987651439605,60.0,188524
25,val,2,98.6096354678087,200.74705264662745,83.03451404293925,120.0,180767
26,val,0,27.73617944267364,89.84708532402615,78.91911529473005,30.0,184423
26,val,1,45.36531564081571,69.1654552707663,75.5028537480639,60.0,188524
26,val,2,100.3657670674322,209.08430803281746,83.21817588387262,120.0,180767
27,val,0,27.961963725484456,91.948222044082,78.91098181897051,30.0,184423
27,val,1,43.407769167512534,67.92816367509573,77.47819906218837,60.0,188524
27,val,2,99.17111293217862,204.43968788884823,83.01902449008945,120.0,180767
28,val,0,29.277869246137787,92.94940130279912,76.75235735239096,30.0,184423
28,val,1,44.90186103923916,72.02387331254913,76.84326663979122,60.0,188524
28,val,2,97.03809497964532,198.9469232254874,83.26298494747381,120.0,180767
29,val,0,27.891001705424657,91.39416127731529,78.69246243689778,30.0,184423
29,val,1,43.424367245785845,68.51858191496987,77.73174768199274,60.0,188524
29,val,2,97.14604584108099,199.99880607713175,83.599882721957,120.0,180767
30,val,0,28.10659755785533,91.17729295526637,78.538468629184,30.0,184423
30,val,1,46.63786586607611,73.33853191947807,74.78835585920095,60.0,188524
30,val,2,98.10666483742064,201.1719796375719,83.01017331703243,120.0,180767
31,val,0,27.62774036642219,91.16391797069838,79.36699869322156,30.0,184423
31,val,1,43.87489486324934,67.8977851361509,76.93662345377777,60.0,188524
31,val,2,98.21516841163819,202.57462804355092,83.3238367622409,120.0,180767
32,val,0,27.243187556780768,91.31080815250527,79.77801033493654,30.0,184423
32,val,1,42.13965485557376,64.7462810718113,78.40540196473658,60.0,188524
32,val,2,97.72324187848687,202.61384992026024,83.67013890809717,120.0,180767
33,val,0,26.821938367771967,91.70567886717254,80.8906698188404,30.0,184423
33,val,1,43.0078435278124,67.4901076372378,77.94020920413315,60.0,188524
33,val,2,98.39349236827807,199.787029934764,82.90727843024446,120.0,180767
34,val,0,28.156024490316483,92.95878885365212,78.58347386172007,30.0,184423
34,val,1,44.753217332071905,69.35148527174105,76.40194351912754,60.0,188524
34,val,2,96.5456488128375,194.87712442131624,83.27681490537543,120.0,180767
35,val,0,27.492608209461274,91.04376741366924,79.2731926061283,30.0,184423
35,val,1,44.20840013538872,68.14433160073591,76.4576393456536,60.0,188524
35,val,2,95.81945592183887,196.6356484209687,83.72601193801967,120.0,180767
36,val,0,27.201299433158166,94.14739514208536,80.61684280160284,30.0,184423
36,val,1,47.81694357072077,77.71549025279643,74.10780590269674,60.0,188524
36,val,2,97.85044844489363,190.24404027145826,81.9126278579608,120.0,180767
37,val,0,29.159984745225383,93.53853598577089,77.15903114036753,30.0,184423
37,val,1,47.58680097632526,72.11936756590289,73.15195943222083,60.0,188524
37,val,2,96.5348084616739,193.05206109439865,83.16009006068586,120.0,180767
38,val,0,29.109763065351228,93.32817325435077,76.87923957423965,30.0,184423
38,val,1,47.66531323572156,70.85427446332923,72.45761812819588,60.0,188524
38,val,2,97.52542430175784,196.6359608942466,83.20711191755133,120.0,180767
39,val,0,28.123260257113838,95.50233615081967,79.43423542616702,30.0,184423
39,val,1,50.0022929753442,78.95842967662183,71.75956376906919,60.0,188524
39,val,2,101.24908901364999,192.4374476453038,80.61703740173814,120.0,180767
40,val,0,28.573172908991936,95.35602191409085,78.64854166779631,30.0,184423
40,val,1,47.08965428279046,77.47260933891319,75.28908786149243,60.0,188524
40,val,2,95.87031021670636,186.6664602897647,82.54769952480264,120.0,180767
41,val,0,26.781255729440606,93.95201486903089,80.95736432006854,30.0,184423
41,val,1,44.59003046919652,70.741671981311,76.1420296620059,60.0,188524
41,val,2,98.71127658720268,192.4295383111742,82.05811901508572,120.0,180767
42,val,0,26.705522424387162,93.14245760715791,81.43507046301166,30.0,184423
42,val,1,42.572043597656474,67.14625529434541,78.30674078631898,60.0,188524
42,val,2,95.64249318961011,190.69333173328644,83.14626010278424,120.0,180767
43,val,0,27.798691671183676,95.2759893520164,79.83657136040515,30.0,184423
43,val,1,47.82804461997171,74.42382780379843,73.19757696632789,60.0,188524
43,val,2,99.31198656416349,188.99439758155432,80.761975360547,120.0,180767
44,val,0,27.334730798460242,94.64607812534,80.41459037104917,30.0,184423
44,val,1,46.632998569101076,71.59998991387025,73.9863359572256,60.0,188524
44,val,2,97.2064182155067,187.9634758240957,81.74168957829693,120.0,180767
45,val,0,28.120264392622214,93.76047127671895,78.76512148701626,30.0,184423
45,val,1,45.716474676948664,69.8051847388067,74.84670386794254,60.0,188524
45,val,2,97.39599129108103,192.1785666080621,82.46361338076088,120.0,180767
46,val,0,27.75772450119342,92.39862296491478,79.3003041919934,30.0,184423
46,val,1,44.11189917298328,68.81652937245906,76.58335278266958,60.0,188524
46,val,2,94.122646790795,191.13703251325768,83.98933433646629,120.0,180767
47,val,0,26.72577920518012,94.3824477707494,81.05767718776941,30.0,184423
47,val,1,43.66600893626897,69.14989927650517,77.15304152256476,60.0,188524
47,val,2,95.53707811105659,185.67477794456786,82.58476381197896,120.0,180767
48,val,0,27.391791567324592,94.74685950102838,80.47098246964858,30.0,184423
48,val,1,48.28910664432977,77.74914623608444,73.48189089983238,60.0,188524
48,val,2,93.70751458609465,181.34515522208343,83.1252385667738,120.0,180767
49,val,0,28.080798221561516,94.5204176672713,79.25204556915352,30.0,184423
49,val,1,47.74308178787084,73.78211466517004,73.13710721181388,60.0,188524
49,val,2,95.35615238075594,184.94107348211645,82.58697660524321,120.0,180767
50,val,0,27.951862041092195,95.81161529660987,80.06647760854123,30.0,184423
50,val,1,47.3625009013923,77.92110093936529,74.77562538456642,60.0,188524
50,val,2,92.56478259876124,179.64399296098625,83.27681490537543,120.0,180767
51,val,0,27.94562572337497,94.27965108336147,79.28186831360513,30.0,184423
51,val,1,46.30638975905992,74.2631531699934,74.83450382975111,60.0,188524
51,val,2,94.37476540326148,187.62555899298204,83.49975382674936,120.0,180767
52,val,0,28.317830885732544,94.32842050089783,78.57262922737402,30.0,184423
52,val,1,48.190173122864685,73.8695714715615,72.57325327279285,60.0,188524
52,val,2,95.27938626663463,185.73351823580043,82.82651147609906,120.0,180767
53,val,0,26.80800590118615,93.62030503765872,81.20787537346209,30.0,184423
53,val,1,45.52543149975113,73.33820231023053,75.43018395535846,60.0,188524
53,val,2,95.59822133951376,186.63813683395557,83.00740732545209,120.0,180767
54,val,0,27.624739842954128,96.29169939978644,80.10768721905619,30.0,184423
54,val,1,47.70406054821145,73.53892651781949,72.991767626403,60.0,188524
54,val,2,99.74355926975402,182.8599741173955,79.87796445147622,120.0,180767
55,val,0,27.31131292573265,94.0455498109862,80.07298438914886,30.0,184423
55,val,1,45.46548650402892,69.06285208619231,74.60853790498822,60.0,188524
55,val,2,94.71577540227781,187.0113622308173,83.32438996055696,120.0,180767
56,val,0,26.64821071648233,92.95523448836542,81.2875834359055,30.0,184423
56,val,1,45.42536042942632,72.04855260855794,75.56544524835034,60.0,188524
56,val,2,92.11662087014767,181.04521369709576,83.91078017558515,120.0,180767
57,val,0,27.244804835852534,96.00156564835946,80.6623902658562,30.0,184423
57,val,1,45.89599639807755,74.5100843609286,75.42541002737052,60.0,188524
57,val,2,93.1663202284722,176.67246643486405,82.58144462208257,120.0,180767
58,val,0,26.48115257985114,95.9098414755476,81.97242209485802,30.0,184423
58,val,1,45.00112608639496,72.50256294456935,76.30222146782373,60.0,188524
58,val,2,95.95040732548452,179.36588683397684,81.17410810601493,120.0,180767
59,val,0,27.368754665496194,96.35327688249103,80.2952993932427,30.0,184423
59,val,1,45.185116011293445,72.10575746464363,75.9144724279137,60.0,188524
59,val,2,95.86721609249255,179.72552010606591,81.14312900031533,120.0,180767
60,val,0,27.821305535303647,93.35413684282713,78.88875031856114,30.0,184423
60,val,1,44.172820750954415,69.85299920902618,76.54887441386774,60.0,188524
60,val,2,93.17463417451856,187.0574477229863,83.94452527286506,120.0,180767
61,val,0,27.660438265100073,96.18647703263629,80.12774979259638,30.0,184423
61,val,1,47.16785851867667,75.82453475767953,74.44038955252381,60.0,188524
61,val,2,91.79580419390015,176.64212000191154,83.333241133614,120.0,180767
62,val,0,27.549379727126073,96.53408015771754,80.14130558552893,30.0,184423
62,val,1,47.40360192426387,72.72935058250114,73.47605609895822,60.0,188524
62,val,2,94.82927667623844,174.58067629614223,81.42802613308845,120.0,180767
63,val,0,27.744242572108558,96.13724383528468,79.94013761840986,30.0,184423
63,val,1,47.833993700373114,75.43818664028613,73.6404913963209,60.0,188524
63,val,2,93.45372105497857,173.96315236045243,82.2102485520034,120.0,180767
64,val,0,26.953288080557545,94.50868282063719,80.83915780569669,30.0,184423
64,val,1,44.28148363355449,70.07517394892176,76.73240542318219,60.0,188524
64,val,2,90.37996622848534,174.6128399656641,83.71439477338231,120.0,180767
65,val,0,26.442791904057636,94.40507849295057,81.71377756570493,30.0,184423
65,val,1,42.70899336108027,68.13507064281337,78.21497528166175,60.0,188524
65,val,2,90.76603197622406,176.79574993384063,83.8355452046004,120.0,180767
66,val,0,26.707142001093022,94.98866245861112,81.72028434631255,30.0,184423
66,val,1,45.580266681169405,74.30939059481223,76.01843797076235,60.0,188524
66,val,2,90.3665588298209,172.23600478966017,83.56226523646461,120.0,180767
67,val,0,27.09073763540119,95.29924387324556,80.86410046469258,30.0,184423
67,val,1,46.58442185944951,74.0003684776891,74.49661581549299,60.0,188524
67,val,2,91.85943466532864,173.9665544155043,83.22481426366538,120.0,180767
68,val,0,27.228969200640098,97.94852352332575,81.1563633603184,30.0,184423
68,val,1,48.115172851948415,78.83518787896223,73.89297914323906,60.0,188524
68,val,2,92.94546268740025,168.3453973127205,81.56909170368486,120.0,180767
69,val,0,27.774824631923686,96.68082514133553,80.11636292653303,30.0,184423
69,val,1,46.26866130250554,74.15622878030395,75.20156584838004,60.0,188524
69,val,2,92.74104728547424,173.2805094129168,82.42544269695243,120.0,180767
70,val,0,26.75473739981369,94.10888685498638,81.1325051647571,30.0,184423
70,val,1,44.35096768144511,69.3456303846937,76.61783115147142,60.0,188524
70,val,2,91.65888522554673,173.95439863027042,83.17447321690354,120.0,180767
71,val,0,26.83981721360867,97.11471005598389,81.89000287382811,30.0,184423
71,val,1,44.73134734492939,74.44630112731211,77.23950266279095,60.0,188524
71,val,2,91.96501193187721,172.11268843385923,82.63510485874082,120.0,180767
72,val,0,26.749006920348787,95.61750774678039,81.49471595191488,30.0,184423
72,val,1,45.54455196421651,74.16034243838205,75.72616749061127,60.0,188524
72,val,2,92.32762841672351,175.5755075644395,83.04889719915693,120.0,180767
73,val,0,27.34423871843756,97.94665601028238,80.88145187964625,30.0,184423
73,val,1,48.95649876420223,78.12902892557409,72.75731471855042,60.0,188524
73,val,2,95.76879047207524,170.65316486256418,80.0937117947413,120.0,180767
74,val,0,27.658282411164866,97.10313255373252,80.40103457811661,30.0,184423
74,val,1,48.18980672771189,77.0360624611909,73.58532600623792,60.0,188524
74,val,2,93.42197682036388,171.17114609071012,81.99837359695077,120.0,180767
75,val,0,26.325616029407694,95.51129540400792,82.36174446788091,30.0,184423
75,val,1,43.43016595470769,72.90376518037448,78.19800131548237,60.0,188524
75,val,2,90.63741655038517,171.79214467799588,83.34762428983166,120.0,180767
76,val,0,26.662676801429324,95.20689076173814,81.68015919923221,30.0,184423
76,val,1,44.52299606123487,72.43296932267644,76.93662345377777,60.0,188524
76,val,2,89.70735112990324,171.79170072342382,83.63805340576543,120.0,180767
77,val,0,26.467355623372086,96.87125920924372,82.40674970041698,30.0,184423
77,val,1,47.05745901228507,76.77460247168767,74.63930321868834,60.0,188524
77,val,2,94.98695982926118,170.73685871846848,80.94895639137675,120.0,180767
78,val,0,25.676891065348812,93.05228897699887,83.11002423775776,30.0,184423
78,val,1,42.04208271782331,68.3306242582245,78.800046678407,60.0,188524
78,val,2,90.64849679054218,177.56854543566516,84.07508007545626,120.0,180767
79,val,0,26.35552508166677,95.61559202497891,82.35306876040407,30.0,184423
79,val,1,42.98596444127617,71.58088540692505,78.60537650378731,60.0,188524
79,val,2,88.87261019137809,167.66824635388846,83.67567089125781,120.0,180767
80,val,0,27.245567576072567,95.30315908794172,80.57292203250137,30.0,184423
80,val,1,45.93391862645752,73.31661124479965,75.3739576923893,60.0,188524
80,val,2,88.79589567691075,169.62535005407798,84.0883568350418,120.0,180767
81,val,0,25.833671203584487,96.1258108255265,83.07640587128503,30.0,184423
81,val,1,42.85310714749846,71.20825398351938,78.66160276675649,60.0,188524
81,val,2,89.68800288239012,166.59227749161096,82.85749058179867,120.0,180767
82,val,0,26.171181061055282,95.2904379584124,82.42681227395715,30.0,184423
82,val,1,41.93618728408802,69.0162890793715,79.25197852793279,60.0,188524
82,val,2,90.91595286751428,172.23401476830608,83.24362300641157,120.0,180767
83,val,0,26.833144632680163,96.94264523157115,81.59990890507149,30.0,184423
83,val,1,46.957912483513994,77.81392131729795,74.87216481721161,60.0,188524
83,val,2,90.56964033703434,167.60773356761308,82.94378951910471,120.0,180767
84,val,0,26.30863540063712,94.66958459697095,82.05104569386683,30.0,184423
84,val,1,43.06182160144502,68.48140340350469,77.8654176656553,60.0,188524
84,val,2,90.03652266672295,171.40033772947328,83.470987514314,120.0,180767
85,val,0,26.389707158309083,95.85695666760914,82.41867879819762,30.0,184423
85,val,1,43.58251951635737,74.20790592048849,78.42184549447285,60.0,188524
85,val,2,88.68446114091923,168.73571434177907,83.98656834488595,120.0,180767
86,val,0,26.621641316663155,96.35392333104362,81.79294339643103,30.0,184423
86,val,1,45.595277952218616,74.36768823657324,75.79830684687361,60.0,188524
86,val,2,93.26279788783913,171.1952443060605,82.05645942013753,120.0,180767
87,val,0,25.60504463934527,93.76953751324386,83.0688146272428,30.0,184423
87,val,1,41.5782193616129,68.99511893177267,79.73998005558974,60.0,188524
87,val,2,87.97578152740951,170.4384954367768,84.43133979100168,120.0,180767
88,val,0,26.25391890626546,96.00032532390348,82.44199476204162,30.0,184423
88,val,1,44.1828756480312,73.40713273696099,77.4617555324521,60.0,188524
88,val,2,88.71645598679645,165.13202416133706,83.43115723555738,120.0,180767
89,val,0,26.280164992976776,95.68917784263066,81.98164003405215,30.0,184423
89,val,1,44.92753672494067,71.28877063871181,76.06405550486942,60.0,188524
89,val,2,90.48270150959068,167.68959498771213,83.01625849850913,120.0,180767
90,val,0,25.751300564153446,95.79049034227921,83.20816817858943,30.0,184423
90,val,1,43.76979342624107,72.33730908037526,77.78320001697396,60.0,188524
90,val,2,90.48307053919245,165.8997110188651,82.57259344902555,120.0,180767
91,val,0,27.179725572053403,98.66007686215876,81.34505999793952,30.0,184423
91,val,1,48.90088466775326,82.06304964752138,73.11323757187414,60.0,188524
91,val,2,93.69641363206416,168.80164302914645,81.49772912091255,120.0,180767
92,val,0,26.361356101032428,94.99865095121298,81.93338141121227,30.0,184423
92,val,1,41.58391315782096,69.59454636972251,80.00148522204069,60.0,188524
92,val,2,85.44756452564044,162.95386669810313,84.7162369237748,120.0,180767
93,val,0,26.290341008189966,96.85081689147898,82.39644729778823,30.0,184423
93,val,1,45.5715971572357,76.31563253718986,76.23273429377691,60.0,188524
93,val,2,91.21634151958435,166.15604569666198,82.34965452765162,120.0,180767
94,val,0,25.48685180867929,95.57043365827333,83.45651030511378,30.0,184423
94,val,1,42.42246554178157,70.2573159800238,78.70456811864803,60.0,188524
94,val,2,91.02948841248873,170.78740253492293,83.0107265153485,120.0,180767
95,val,0,26.805458861519007,96.17725377115995,81.4453728656404,30.0,184423
95,val,1,45.86957785659864,73.45322152281777,75.31826186586324,60.0,188524
95,val,2,90.3473294223662,165.54783283574037,82.93272555278341,120.0,180767
96,val,0,26.137167061517967,95.91181730642269,82.74672898716537,30.0,184423
96,val,1,45.287805984645026,76.04370227000206,76.56425707071779,60.0,188524
96,val,2,87.29599848927698,161.92556713531866,83.72269274812328,120.0,180767
97,val,0,25.66257678277793,95.90192007996212,83.29004516790205,30.0,184423
97,val,1,43.3033965516016,75.97687518656892,78.77299441980861,60.0,188524
97,val,2,92.00389735304222,174.22119958190058,83.22481426366538,120.0,180767
98,val,0,25.850258917399056,94.74852645705619,82.6496695097683,30.0,184423
98,val,1,41.84428923150928,66.30650597148879,78.73321168657571,60.0,188524
98,val,2,89.34567662996102,169.0063247898965,83.53017973413289,120.0,180767
99,val,0,26.05608285095053,96.36922124485515,82.79878323202638,30.0,184423
99,val,1,43.56153006309925,76.25221109442839,78.43404553266427,60.0,188524
99,val,2,91.08948826200691,170.47175553850792,83.22979304850996,120.0,180767
100,val,0,26.026907865563253,95.05910438111263,82.62418461905511,30.0,184423
100,val,1,43.6282878101235,72.12630641385634,77.94710487789354,60.0,188524
100,val,2,86.0411204767448,162.53402591876034,84.37546676107918,120.0,180767
101,val,0,25.775737811494118,95.36370829454371,83.04549866339882,30.0,184423
101,val,1,42.32327951424516,72.81952995540664,79.31457002821922,60.0,188524
101,val,2,90.1279044349963,172.45428356230403,83.87537548335703,120.0,180767
102,val,0,25.988024280683558,97.05283056670434,82.98043085732257,30.0,184423
102,val,1,43.35022596203973,75.20836547329645,78.71623772039634,60.0,188524
102,val,2,87.57287303567057,161.38223266460102,83.47485990252646,120.0,180767
103,val,0,26.68732211364391,97.33349707880946,82.03640543749967,30.0,184423
103,val,1,45.177654781043294,78.19808539986049,77.00398888205216,60.0,188524
103,val,2,87.4045693076131,160.8475458444524,83.70664999695741,120.0,180767
104,val,0,25.65207327833937,96.98428346924652,83.43048318268329,30.0,184423
104,val,1,42.40751977011475,72.79564796405344,79.36390061742802,60.0,188524
104,val,2,89.96953241568717,165.86895291551085,82.86080977169506,120.0,180767
105,val,0,25.967864348849446,97.61856845939421,83.13442466503635,30.0,184423
105,val,1,44.433738413071744,78.45480994351477,77.6288430120303,60.0,188524
105,val,2,93.12118556187727,172.77405138936192,82.38174002998335,120.0,180767
106,val,0,25.30683721427963,95.41761918413631,83.69400779729209,30.0,184423
106,val,1,41.05743403573461,71.45349654628104,80.66346990303622,60.0,188524
106,val,2,88.06618002821938,167.0625592075889,83.81397047027389,120.0,180767
107,val,0,25.69719975761395,96.52384906742576,83.22714628869501,30.0,184423
107,val,1,43.10122874527186,71.15626132302341,78.17625342131505,60.0,188524
107,val,2,90.84685146665191,168.11350795152228,82.79829836197979,120.0,180767
108,val,0,25.736236928535426,95.37359393103112,83.37300662064926,30.0,184423
108,val,1,42.01170704504445,71.86207573970229,79.55432730050286,60.0,188524
108,val,2,85.18382661866907,162.60710250542948,84.91096273102944,120.0,180767
109,val,0,25.225981341711293,95.08383498630401,84.0361560109097,30.0,184423
109,val,1,42.05633407780226,70.42523886182045,79.16445651482039,60.0,188524
109,val,2,87.70157146219088,165.44779482430704,84.06125011755464,120.0,180767
110,val,0,25.95064180874638,97.07997346087663,83.20220362969911,30.0,184423
110,val,1,43.59316743937028,77.24859579274315,78.60060257579937,60.0,188524
110,val,2,88.5358184807869,164.57595801985048,83.56669082299314,120.0,180767
111,val,0,26.40652623601667,95.91425371093958,82.07924174316652,30.0,184423
111,val,1,44.56247518629715,75.05075013702395,76.97110182257963,60.0,188524
111,val,2,89.46558268505586,169.16329398221535,83.72933112791605,120.0,180767
112,val,0,25.79350256593951,94.9651525330929,82.97880416217066,30.0,184423
112,val,1,42.49765116954295,72.71846640258286,79.04033438713374,60.0,188524
112,val,2,89.51361968379119,171.81286550410525,84.08005886030084,120.0,180767
113,val,0,25.281391769401484,93.34392501408009,83.6658117479924,30.0,184423
113,val,1,40.28228999666384,66.84077164352625,80.75788758990898,60.0,188524
113,val,2,85.33221540588377,166.94665323853988,85.10679493491622,120.0,180767
114,val,0,25.50601364296833,94.50384551796031,83.37571777923579,30.0,184423
114,val,1,41.03082352767523,69.37637625805836,80.29216439286245,60.0,188524
114,val,2,86.86192188331418,165.33179113712544,84.3301044991619,120.0,180767
115,val,0,25.293201873233723,95.014720441391,83.9331319846223,30.0,184423
115,val,1,40.97879645651984,73.34979888296272,81.15041055780696,60.0,188524
115,val,2,87.60576579696688,166.66323679095265,84.30355097999082,120.0,180767
116,val,0,26.09358500025195,96.63438529765259,82.7548624629249,30.0,184423
116,val,1,44.15838456443729,78.47884953578478,77.84366977148798,60.0,188524
116,val,2,90.08324015511745,171.17263697227355,83.75920383698352,120.0,180767
117,val,0,26.487742391014283,95.82319486851635,81.73763576126622,30.0,184423
117,val,1,44.71315988074162,73.61781185832682,76.37595213341537,60.0,188524
117,val,2,89.372007166722,166.1661686942653,83.54069050213812,120.0,180767
118,val,0,25.740308337636858,95.60798369933399,83.24287100849676,30.0,184423
118,val,1,42.72187397927245,72.74669212752403,78.97562114107488,60.0,188524
118,val,2,84.67584467332256,158.77219329749738,84.55857540369647,120.0,180767
119,val,0,25.51051456700478,96.64019680284629,83.6424957841484,30.0,184423
119,val,1,41.81405334673383,71.23798780219457,79.77658017016401,60.0,188524
119,val,2,87.37187650265734,163.7805538151861,83.80069371068835,120.0,180767
120,val,0,24.79234825674515,94.08864896451868,84.20479007499064,30.0,184423
120,val,1,39.86885961897745,67.54171234494063,81.32969807557659,60.0,188524
120,val,2,88.40640178986558,171.13612641461236,84.3533388284366,120.0,180767
121,val,0,25.192154838879024,96.11705677478125,83.8799932763267,30.0,184423
121,val,1,41.549925945193195,72.89423361437989,80.24813816808471,60.0,188524
121,val,2,92.32463296399206,174.34912384964395,82.98970497933804,120.0,180767
122,val,0,25.477336460815827,95.59618771191958,83.3269169246786,30.0,184423
122,val,1,41.09553289614786,71.43587010550749,80.63906982665337,60.0,188524
122,val,2,87.92742140197223,165.39463607796574,83.91022697726908,120.0,180767
123,val,0,25.92369075543956,97.39097772004538,82.99778227227623,30.0,184423
123,val,1,44.0788285787459,74.28891422975903,77.36097260826207,60.0,188524
123,val,2,90.18910859765373,163.6214944536209,82.56484867260065,120.0,180767
124,val,0,25.26206399297864,96.29443903835205,84.00579103474078,30.0,184423
124,val,1,41.04781538604823,72.43753861452707,80.61785236892915,60.0,188524
124,val,2,87.7650555001613,166.3586815555458,84.04576056470484,120.0,180767
125,val,0,25.454039172757312,95.8098259792363,83.55194308735895,30.0,184423
125,val,1,43.046759970661476,75.14910855601536,78.56930682565616,60.0,188524
125,val,2,89.03666029303693,168.74432931298415,83.95061045434178,120.0,180767
126,val,0,25.71145173251824,97.035223263284,83.29384078992317,30.0,184423
